# 별바라기 혜성 자료 파일
#
# 수정 내용을 반영하려면, 파일을 저장한 후 혜성 다이로그를 닫았다가 다시 띄우십시오.
# '#'으로 시작하는 줄은 프로그램에서 인식하지 않습니다.
# 각 항목을 '|'를 구분자로 사용하여 입력하십시오.
# 순서를 바꾸면 프로그램에서도 바뀐 순서로 나옵니다.
# 중요한 것을 앞쪽에 놓으면 편리합니다.    58 270
# 혜성의 이름은 39자까지 인식되며, 그 뒤는 무시됩니다.
#                                                                                근일점이각      승교점                            
#     이름                              분점        근일점           q         e        w         Node       i       k              ref
#1P/Halley                              |2000|19860205.5244 | 0.585978 |0.967142 |111.3324 |58.42008 | 162.262 |11.5 |15.0 | MPC 29882
#
C/2016 Q2 (PANSTARRS)                  |2000|20210511.5298 | 7.082349 |0.999611 | 84.4998 |322.2991 |109.3894 |-1.7 |17.9 | MPC118093
C/2016 Q4 (Kowalski)                   |2000|20180126.8133 | 7.085378 |0.580735 | 99.3989 |271.2850 |  7.2576 | 7.0 |10.0 | MPC102955
C/2016 R2 (PANSTARRS)                  |2000|20180509.3185 | 2.603093 |0.995329 | 33.1828 | 80.5693 | 58.2250 | 4.0 |12.4 | MPC119995
C/2016 R3 (Borisov)                    |2000|20161010.4560 | 0.451882 |0.997741 |118.1967 | 78.6639 | 53.0425 |18.0 |10.0 | MPC102099
P/2016 R4 (Gibbs)                      |2000|20160721.2988 | 2.793567 |0.476025 |173.9980 |168.2827 | 10.8694 |12.5 |10.0 | MPC109144
P/2016 S1 (PANSTARRS)                  |2000|20170316.2381 | 2.399887 |0.710132 |273.2712 |227.5238 | 94.6546 |12.0 |10.0 | MPC105543
C/2016 T1 (Matheny)                    |2000|20170201.2788 | 2.303819 |0.981384 |137.4104 | 56.2834 |129.8473 |14.5 |10.0 | MPC105238
C/2016 T2 (Matheny)                    |2000|20161229.0390 | 1.906591 |0.980767 | 92.2443 |339.1556 | 81.3726 |14.5 |10.0 | MPC107685
C/2016 T3 (PANSTARRS)                  |2000|20170906.5525 | 2.650061 |0.980132 |194.6719 |271.7416 | 22.6773 |10.5 |10.0 | MPC110082
C/2016 U1 (NEOWISE)                    |2000|20170114.0060 | 0.322010 |1.000402 |162.8325 | 61.4748 | 46.3841 |11.5 |10.3 | MPC103847
C/2016 VZ18 (PANSTARRS)                |2000|20170306.0671 | 0.914130 |0.994593 | 36.4201 | 98.9215 | 23.9842 |14.7 |10.0 | MPC106345
P/2016 WM48 (Lemmon)                   |2000|20170224.1854 | 1.763810 |0.784068 | 36.0837 | 59.9019 |117.4244 |15.0 |10.0 | MPC106345
C/2016 X1 (Lemmon)                     |2000|20190429.0618 | 7.563629 |0.994486 |224.5208 |256.4203 | 26.4543 | 6.1 |10.0 | MPC119995
C/2017 A1 (PANSTARRS)                  |2000|20170516.4104 | 2.292116 |0.970239 |  2.0544 |121.0451 | 49.7918 |13.0 |10.0 | MPC108594
C/2017 A3 (Elenin)                     |2000|20170130.7709 | 3.849214 |0.911480 |304.0407 | 97.9078 | 98.5372 | 9.5 |10.0 | MPC108594
C/2017 AB5 (PANSTARRS)                 |2000|20180216.1811 | 9.214366 |0.996535 | 78.3524 | 42.6574 | 32.4355 | 5.5 |10.0 | MPC114598
C/2017 B3 (LINEAR)                     |2000|20190202.6342 | 3.921993 |1.001902 |284.7807 |  2.1795 | 54.1746 | 4.6 |10.0 | MPC119995
P/2017 B4 (PANSTARRS)                  |2000|20170112.4955 | 2.743596 |0.364952 | 13.0974 |120.7382 | 19.1628 |14.5 |10.0 | MPEC 2017-C46
C/2017 C1 (NEOWISE)                    |2000|20170118.4382 | 1.500826 |0.927182 |110.1171 |357.5054 | 65.7486 |18.0 |10.0 | MPC104793
C/2017 C2 (PANSTARRS)                  |2000|20170121.6023 | 2.424507 |0.975030 |138.6415 |249.8054 |118.5884 |14.0 |10.0 | MPC107685
P/2017 D1 (Fuls)                       |2000|20160625.2574 | 2.721530 |0.436533 |  8.0948 | 82.1794 | 20.7580 |14.0 |10.0 | MPC104793
C/2017 D2 (Barros)                     |2000|20170714.8506 | 2.488089 |0.999240 |334.4689 |330.9734 | 31.2567 |10.2 |10.5 | MPC112391
C/2017 D3 (ATLAS)                      |2000|20170427.2873 | 4.974013 |1.002071 |340.8585 |186.6561 |125.5793 | 8.0 |10.0 | MPC114598
P/2017 D4 (PANSTARRS)                  |2000|20160905.8796 | 2.811073 |0.628554 |212.3204 |264.9388 | 10.5289 |13.0 |10.0 | MPC110495
C/2017 D5 (PANSTARRS)                  |2000|20170109.3976 | 2.162420 |0.981186 |287.7788 | 92.7346 |131.0588 |16.0 |10.0 | MPC104794
C/2017 E1 (Borisov)                    |2000|20170410.5304 | 0.900878 |1.003013 |152.6352 |142.5972 | 14.5674 | 9.7 |20.0 | MPC106346
C/2017 E2 (Tsuchinshan)                |2000|20160511.5106 | 2.351398 |0.890825 | 89.3835 | 11.5874 | 79.0501 |11.5 |10.0 | MPC109144
C/2017 E3 (PANSTARRS)                  |2000|20170608.1492 | 5.937556 |1.006959 |334.5203 |220.7326 | 70.6283 | 0.3 |15.9 | MPC115882
C/2017 E4 (Lovejoy)                    |2000|20170423.5817 | 0.491326 |1.001503 | 87.0689 |223.0882 | 88.1134 |12.2 |10.0 | MPC105239
C/2017 E5 (Lemmon)                     |2000|20160610.5796 | 1.788328 |0.995417 |306.9025 |206.3064 |122.6634 |13.0 |10.0 | MPC105239
C/2017 F1 (Lemmon)                     |2000|20171130.4922 | 4.497059 |1.004050 | 64.7789 |158.7824 |146.4678 |10.5 |10.0 | MPC111769
C/2017 F2 (PANSTARRS)                  |2000|20171127.7223 | 6.931968 |1.004268 |135.0491 | 38.6706 | 42.5132 | 7.5 |10.0 | MPC114598
P/2017 G1 (PANSTARRS)                  |2000|20160428.1600 | 2.529293 |0.653110 |224.5722 |249.6269 |  4.7737 |13.5 |10.0 | MPC104794
P/2017 G2 (PANSTARRS)                  |2000|20170612.0284 | 2.838400 |0.648493 |105.5895 | 79.7915 | 47.9482 |13.0 |10.0 | MPC108595
C/2017 G3 (PANSTARRS)                  |2000|20170415.5341 | 2.591075 |0.991641 | 73.1504 |279.4803 |159.0589 |14.0 |10.0 | MPC109144
C/2017 K1 (PANSTARRS)                  |2000|20180317.1094 | 7.289194 |1.001621 |  4.3767 |225.6540 |154.0106 | 7.0 |10.0 | MPC115882
C/2017 K2 (PANSTARRS)                  |2000|20221219.9763 | 1.799544 |1.000425 |236.1599 | 88.2659 | 87.5428 |-0.9 |11.7 | MPC119995
P/2017 K3 (Gasparovic)                 |2000|20170531.6510 | 2.339239 |0.580825 |253.4420 |354.2965 |  4.2744 |14.5 |10.0 | MPC106346
C/2017 K4 (ATLAS)                      |2000|20180108.3723 | 2.649700 |0.906848 | 15.2067 |298.8682 | 16.6806 | 9.6 |10.0 | MPC114598
C/2017 K5 (PANSTARRS)                  |2000|20200324.9808 | 7.678806 |1.006807 |171.8891 |102.3741 | 82.2578 | 5.2 |10.0 | MPC119995
C/2017 K6 (Jacques)                    |2000|20180103.2403 | 1.999396 |0.998105 |303.7662 | 85.0505 | 57.2537 | 9.4 |11.7 | MPC114599
C/2017 M3 (PANSTARRS)                  |2000|20170428.1657 | 4.658280 |0.972186 |110.3561 |  7.0075 | 77.5374 |10.5 |10.0 | MPC110083
C/2017 M4 (ATLAS)                      |2000|20190117.8839 | 3.251903 |1.001159 |167.5701 | 65.8653 |105.6447 | 4.7 |12.2 | MPC118093
C/2017 M5 (TOTAS)                      |2000|20180603.8665 | 5.991963 |1.005155 | 92.7296 |216.2760 | 15.8812 | 8.3 |10.0 | MPC118841
C/2017 O1 (ASASSN)                     |2000|20171014.7449 | 1.495991 |0.995814 | 20.8540 | 25.7757 | 39.8815 | 9.5 |10.0 | MPC114599
P/2017 P1 (PANSTARRS)                  |2000|20180618.1191 | 5.440431 |0.310409 |122.2060 |221.4013 |  7.6986 |10.0 |10.0 | MPC114599
C/2017 P2 (PANSTARRS)                  |2000|20171206.6905 | 2.463792 |0.998737 |132.3224 |165.5039 | 50.0591 |10.0 |10.0 | MPC114599
P/2017 R1 (PANSTARRS)                  |2000|20170409.4875 | 3.326115 |0.195596 |178.5266 |143.6215 |  2.5737 |13.5 |10.0 | MPC114599
C/2017 S2 (PANSTARRS)                  |2000|20170829.4916 | 3.611638 |0.823913 |305.9371 | 62.4140 | 12.6799 |13.0 |10.0 | MPC108595
C/2017 S3 (PANSTARRS)                  |2000|20180815.9664 | 0.208384 |1.000049 |255.8425 |171.1384 | 99.1067 | 9.4 |11.8 | MPC114599
P/2017 S5 (ATLAS)                      |2000|20230319.7581 | 2.174265 |0.313872 | 99.8341 |252.3847 | 11.8503 |14.0 |10.0 | MPC114599
C/2017 S6 (Catalina)                   |2000|20180226.6278 | 1.542188 |1.000681 |134.7927 |131.0449 |152.8676 |13.0 |10.0 | MPC109591
C/2017 S7 (Lemmon)                     |2000|20170525.8454 | 7.609095 |1.001097 |187.6203 |262.7910 |124.2325 | 7.0 |10.0 | MPC114599
P/2017 S8 (PANSTARRS)                  |2000|20220915.7546 | 1.687949 |0.392518 |254.7224 |191.7094 | 29.8215 |16.5 |10.0 | MPC114599
P/2017 S9 (PANSTARRS)                  |2000|20230228.2313 | 2.192315 |0.304932 |237.7262 |146.2192 | 14.1436 |16.7 |10.0 | MPC107050
C/2017 T1 (Heinze)                     |2000|20180221.4236 | 0.581507 |1.000005 | 96.9109 |102.3148 | 96.8359 |12.6 |10.4 | MPC114600
C/2017 T2 (PANSTARRS)                  |2000|20200504.9535 | 1.615093 |0.999579 | 92.9957 | 64.3777 | 57.2306 | 5.6 | 8.9 | MPC119996
C/2017 T3 (ATLAS)                      |2000|20180719.0213 | 0.824741 |0.999393 |246.8333 |230.0699 | 88.0350 | 9.3 |10.5 | MPC114600
P/2017 TW13 (Lemmon)                   |2000|20180620.8364 | 2.077623 |0.709371 |120.0446 |322.2886 | 44.8478 |15.0 | 5.0 | MPC115882
C/2017 U2 (Fuls)                       |2000|20170828.2767 | 6.703418 |0.998463 |147.7688 |149.7114 | 95.3929 | 8.8 |10.0 | MPC114600
P/2017 U3 (PANSTARRS)                  |2000|20190418.5537 | 4.443904 |0.098932 |297.1144 |165.1090 | 15.9131 |11.2 |10.0 | MPC114600
C/2017 U4 (PANSTARRS)                  |2000|20180924.1377 | 7.722515 |1.003350 |159.0761 |245.9495 |158.2216 | 7.0 |10.0 | MPC114600
C/2017 U5 (PANSTARRS)                  |2000|20171218.4317 | 4.323168 |0.743831 |262.0630 |163.0864 | 18.9680 |12.0 |10.0 | MPC114600
A/2017 U7                              |2000|20190913.4006 | 6.419798 |1.003016 |326.2173 |276.2404 |142.6173 | 8.3 | 5.0 | MPC118841
C/2017 U7                              |2000|20190913.0534 | 6.419133 |1.003080 |326.1842 |276.2381 |142.6236 | 6.0 | 8.0 | MPEC 2020-H67
C/2017 W2 (Leonard)                    |2000|20171101.5998 | 3.955045 |0.710937 |169.1002 |312.8374 | 98.1989 |11.0 |10.0 | MPC114600
P/2017 W3 (Gibbs)                      |2000|20180301.5277 | 3.855103 |0.508500 |327.5890 |210.4022 | 18.1818 |10.5 |10.0 | MPC114601
C/2017 X1 (PANSTARRS)                  |2000|20180615.5385 | 4.667790 |0.851630 |283.2805 |251.1298 | 31.3037 | 9.7 |10.0 | MPC115883
C/2017 Y1 (PANSTARRS)                  |2000|20170831.1438 | 3.714942 |0.998100 |134.3568 |307.5286 | 55.2654 |11.0 |10.0 | MPC117069
C/2017 Y2 (PANSTARRS)                  |2000|20201104.4877 | 4.632230 |1.000768 |147.8441 | 65.9787 |128.4271 | 4.5 |13.3 | MPC118841
P/2017 Y3 (Leonard)                    |2000|20180211.0110 | 1.277452 |0.870332 | 67.5791 |153.8578 | 27.5680 |16.8 |10.0 | MPC111770
C/2018 A1 (PANSTARRS)                  |2000|20171020.2882 | 2.417131 |0.903776 | 96.3121 |336.6388 | 53.5946 |13.3 |10.0 | MPC114601
C/2018 A3 (ATLAS)                      |2000|20190112.7561 | 3.276040 |0.993383 | 86.4104 |194.2927 |139.5522 | 8.3 | 9.8 | MPC119996
C/2018 A4 (PANSTARRS)                  |2000|20180518.5495 | 2.401673 |0.803449 |356.0798 | 97.6348 |  3.1482 |14.0 |10.0 | MPC114601
P/2018 A5 (PANSTARRS)                  |2000|20170923.2315 | 2.693832 |0.522222 |359.6159 | 87.8307 | 23.5779 |15.0 |10.0 | MPC109147
C/2018 A6 (Gibbs)                      |2000|20190714.3278 | 3.018161 |0.803349 |264.5492 |340.3831 | 76.9584 | 6.5 |10.0 | MPC119996
C/2018 B1 (Lemmon)                     |2000|20180329.8281 | 5.115251 |1.001674 | 68.3136 |133.1902 |162.4203 | 7.3 |10.0 | MPC118841
P/2018 C1 (Lemmon-Read)                |2000|20180227.3961 | 2.628245 |0.534802 |235.5206 |270.3933 |  5.1327 |13.5 |10.0 | MPC114601
C/2018 C2 (Lemmon)                     |2000|20180601.9631 | 1.957070 |1.000991 |134.1147 | 91.1383 | 34.4582 |12.6 |10.0 | MPC114601
C/2018 DO4 (Lemmon)                    |2000|20190818.3634 | 2.405892 |0.906677 |175.9611 |251.1317 |160.4741 |11.1 |10.0 | MPEC 2020-AA5
C/2018 E1 (ATLAS)                      |2000|20180417.2532 | 2.704083 |0.949958 |299.4339 |146.8540 | 72.5066 |11.9 | 7.5 | MPC114602
C/2018 E2 (Barros)                     |2000|20171223.9438 | 3.921057 |0.998940 |277.4794 | 67.2003 | 97.7293 |10.5 |10.0 | MPC114602
C/2018 EF9 (Lemmon)                    |2000|20180523.0155 | 1.557089 |0.997359 | 72.6205 |172.5738 | 84.6592 |11.7 |10.0 | MPC114602
C/2018 EN4 (NEOWISE)                   |2000|20180607.4470 | 1.449102 |0.920800 | 35.0118 |136.1512 | 81.5998 |13.7 |21.1 | MPC114602
C/2018 F1 (Grauer)                     |2000|20181213.9901 | 2.993634 |0.989982 | 71.6394 |177.2763 | 46.0755 | 7.7 |15.3 | MPC115883
C/2018 F3 (Johnson)                    |2000|20170815.2314 | 2.483172 |1.000000 |293.0113 |173.0311 |105.5348 |13.0 |10.0 | MPC 110084
C/2018 F4 (PANSTARRS)                  |2000|20191204.1352 | 3.439936 |1.001504 |263.2209 | 26.5092 | 78.0977 | 1.1 |18.4 | MPC119996
P/2018 H2 (PANSTARRS)                  |2000|20180122.8899 | 2.022815 |0.539871 |120.0236 | 68.4297 |  7.3881 |16.6 | 5.0 | MPC114602
C/2018 K1 (Weiland)                    |2000|20180406.7429 | 1.880328 |0.937046 |325.0175 |260.0180 |164.1961 |14.3 |10.0 | MPC114602
C/2018 KJ3 (Lemmon)                    |2000|20190909.5650 | 3.628901 |0.995184 |217.6389 | 91.5943 |136.7093 | 8.2 |10.0 | MPC118094
P/2018 L1 (PANSTARRS)                  |2000|20181112.6189 | 1.886681 |0.483034 | 17.9472 |268.6273 | 10.5946 |14.6 |10.0 | MPC114602
C/2018 L2 (ATLAS)                      |2000|20181202.6509 | 1.712232 |0.993280 | 56.2576 |243.0226 | 67.4115 | 5.2 |18.1 | MPC118841
P/2018 L4 (PANSTARRS)                  |2000|20180731.9162 | 1.677520 |0.660315 |140.5164 |145.1673 | 26.6236 |17.4 |10.0 | MPC114603
P/2018 L5 (Leonard)                    |2000|20180504.8880 | 2.303899 |0.364806 | 93.7419 |219.1476 |  2.2086 |14.5 |10.0 | MPC119996
C/2018 M1 (Catalina)                   |2000|20180710.1417 | 1.302655 |0.938876 | 14.1467 |339.4293 | 37.2774 |15.5 |10.0 | MPC117070
C/2018 N1 (NEOWISE)                    |2000|20180801.9057 | 1.308625 |0.996108 |354.5867 |292.4409 |159.4456 | 9.8 |10.0 | MPC112393
C/2018 N2 (ASASSN)                     |2000|20191110.9596 | 3.124639 |1.000106 | 24.3970 | 25.2553 | 77.5288 | 5.3 | 9.3 | MPC119996
C/2018 O1 (ATLAS)                      |2000|20180831.5223 | 1.559374 |0.943938 |162.5345 | 87.6266 |154.0424 |17.0 |10.0 | MPC114603
P/2018 P3 (PANSTARRS)                  |2000|20181009.5440 | 1.755301 |0.416207 |305.8637 | 59.1988 |  8.9083 |14.7 |10.0 | MPC114603
P/2018 P4 (PANSTARRS)                  |2000|20181107.6070 | 3.666196 |0.450129 |  8.1638 |353.0889 | 23.1065 |11.7 |10.0 | MPC114603
C/2018 P5 (PANSTARRS)                  |2000|20190226.6342 | 4.576359 |0.641870 |131.6759 |216.2455 |  7.2549 |10.8 |10.0 | MPC118094
C/2018 R3 (Lemmon)                     |2000|20190607.1932 | 1.290299 |0.999284 |112.8621 |324.6305 | 69.7229 | 8.1 |17.4 | MPC118841
C/2018 R4 (Fuls)                       |2000|20180303.6969 | 1.711602 |0.994673 |345.2379 |298.4342 | 11.6838 |13.7 |10.0 | MPC112393
C/2018 R5 (Lemmon)                     |2000|20190110.0091 | 3.621902 |0.841115 |178.0305 |171.1370 |103.7493 |11.1 |10.0 | MPC114603
C/2018 U1 (Lemmon)                     |2000|20211102.7786 | 4.994179 |1.000606 |180.4138 | 75.4771 |108.3015 | 6.7 | 7.7 | MPC119996
C/2018 V1 (Machholz-Fujikawa-Iwamoto)  |2000|20181203.4696 | 0.385713 |1.000408 | 88.8332 |128.8782 |144.0535 |14.8 |10.0 | MPC114604
C/2018 V2 (ATLAS)                      |2000|20181126.9747 | 2.478159 |0.902717 |318.8413 |356.8970 |159.1366 |15.0 |10.0 | MPC115884
A/2018 V3                              |2000|20190908.6791 | 1.339503 |0.988887 |  3.4952 |308.6580 |164.9778 |15.7 | 5.0 | MPC117070
C/2018 V4 (Africano)                   |2000|20190301.5162 | 3.198311 |0.984730 |359.9670 | 78.3781 | 69.0037 |12.5 |10.0 | MPC114604
P/2018 V5 (Trujillo-Sheppard)          |2000|20181003.0204 | 4.706043 |0.474464 |260.7319 |171.2968 | 10.5827 |12.5 |10.0 | MPC114604
P/2018 VN2 (Leonard)                   |2000|20180605.4087 | 2.121011 |0.478220 |138.7237 |226.5356 | 18.2471 |15.0 |10.0 | MPC114604
C/2018 W1 (Catalina)                   |2000|20190511.8237 | 1.360521 |0.937521 |251.2575 |233.5912 | 83.2578 | 5.1 |34.5 | MPC115884
C/2018 W2 (Africano)                   |2000|20190905.7174 | 1.454724 |1.000615 |157.9757 |181.8537 |116.6169 | 8.5 |12.3 | MPC119996
C/2018 X2 (Fitzsimmons)                |2000|20190708.5273 | 2.126217 |0.985902 |162.0594 |340.8288 | 23.0695 | 9.6 |13.9 | MPC119996
C/2018 X3 (PANSTARRS)                  |2000|20181230.6268 | 2.697863 |0.782255 |359.7849 | 78.9205 | 43.3690 |14.5 |10.0 | MPC114604
C/2018 Y1 (Iwamoto)                    |2000|20190207.0411 | 1.286190 |0.991055 |358.0481 |147.5027 |160.4018 | 7.4 |16.0 | MPC118842
P/2018 Y2 (Africano)                   |2000|20190102.0828 | 3.892264 |0.478743 |162.4187 |297.2678 | 11.6829 |11.5 |10.0 | MPC114605
P/2019 A1 (PANSTARRS)                  |2000|20181010.8700 | 2.211897 |0.568457 |150.8239 |312.3027 | 13.7442 |16.0 |10.0 | MPC114605
P/2019 A2 (ATLAS)                      |2000|20181120.9468 | 3.542062 |0.381440 |324.1437 |139.4650 | 14.8599 |10.5 |10.0 | MPC114605
P/2019 A3 (PANSTARRS)                  |2000|20180801.9374 | 2.312313 |0.265303 |325.4738 | 31.3154 | 15.3650 |16.0 |10.0 | MPC114605
P/2019 A4 (PANSTARRS)                  |2000|20181204.4190 | 2.379923 |0.089211 |341.6500 |119.3004 | 13.3206 |15.0 |10.0 | MPC114605
C/2019 A5 (PANSTARRS)                  |2000|20190609.1282 | 6.323846 |0.707469 |356.0146 |146.6225 | 67.5521 | 9.5 |10.0 | MPC118842
P/2019 A6 (Lemmon-PANSTARRS)           |2000|20180829.1611 | 1.937551 |0.638905 |156.2464 |280.2750 | 33.2290 |16.0 |10.0 | MPC114605
P/2019 A7 (PANSTARRS)                  |2000|20180107.2717 | 2.673450 |0.160937 |119.3158 |280.5253 | 17.7743 |13.5 |10.0 | MPC114605
P/2019 A8 (PANSTARRS)                  |2000|20180905.1106 | 1.875386 |0.442801 | 21.9724 |127.6972 |  2.9925 |16.0 |10.0 | MPC115884
C/2019 A9 (PANSTARRS)                  |2000|20190726.6253 | 1.427910 |0.963891 |237.8808 |278.3725 | 84.3277 | 6.0 |27.3 | MPC118842
C/2019 B1 (Africano)                   |2000|20190319.8780 | 1.596834 |0.989340 |174.8635 |290.4373 |123.3630 |15.3 |10.0 | MPC114606
P/2019 B2 (Groeller)                   |2000|20190608.4251 | 2.417515 |0.373094 |358.8612 |176.4286 | 16.8261 |13.9 |10.0 | MPC115885
C/2019 B3 (PANSTARRS)                  |2000|20210119.7095 | 6.823813 |1.002891 |263.8862 |358.4213 | 66.5364 | 5.5 |10.0 | MPC115885
A/2019 C1                              |2000|20200505.7606 | 6.581206 |0.991916 |319.1945 |212.3953 | 36.0177 |10.0 |10.0 | MPEC 2020-AA5
C/2019 C1 (ATLAS)                      |2000|20200505.7165 | 6.581285 |0.991965 |319.1897 |212.3964 | 36.0170 |10.0 |10.0 | MPEC 2020-H67
C/2019 D1 (Flewelling)                 |2000|20190511.8690 | 1.577956 |0.988709 | 70.4956 |231.7197 | 34.0934 |10.0 |18.5 | MPC118842
C/2019 E3 (ATLAS)                      |2000|20231111.8597 |10.315760 |1.004760 |280.5919 |347.2284 | 84.2834 | 2.5 |10.0 | MPC119997
C/2019 F1 (ATLAS-Africano)             |2000|20210622.7511 | 3.596100 |1.003473 |251.1060 | 38.7259 | 54.1746 | 6.8 | 8.0 | MPC119997
C/2019 F2 (ATLAS)                      |2000|20190909.0011 | 2.233460 |0.865621 | 11.0183 |175.8430 | 19.1868 |10.9 |10.0 | MPC119997
A/2019 G2                              |2000|20191210.0513 | 2.291275 |0.996830 | 82.6509 |208.1480 |159.2108 |16.5 | 5.0 | MPEC 2020-AA5
A/2019 G3                              |2000|20890511.0936 | 2.853563 |0.833914 |161.7451 | 49.9969 |156.7913 |17.1 | 5.0 | MPEC 2019-J142
A/2019 G4                              |2000|20180915.8520 | 5.858849 |1.000924 |287.8826 |130.4649 |138.3848 |13.0 | 5.0 | MPC118094
P/2019 GG21 (PANSTARRS)                |2000|20190510.3261 | 3.935957 |0.472960 |208.3870 |340.5956 |  6.0837 |12.0 |10.0 | MPC114607
C/2019 H1 (NEOWISE)                    |2000|20190427.7510 | 1.845254 |0.991947 | 19.2976 |269.1863 |104.5787 |15.4 |10.0 | MPC115885
C/2019 J1 (Lemmon)                     |2000|20190409.2426 | 2.478691 |0.964633 |167.7788 | 98.0872 | 24.5504 |12.0 |10.0 | MPC118842
C/2019 J2 (Palomar)                    |2000|20190719.7134 | 1.727091 |0.997455 | 98.7094 | 25.4718 |105.1372 |11.6 |10.0 | MPC115885
C/2019 J3 (ATLAS)                      |2000|20190801.8857 | 2.373697 |0.999969 | 16.5560 |270.5177 |131.4138 |12.3 |10.0 | MPC117071
C/2019 JU6 (ATLAS)                     |2000|20190531.8601 | 2.045130 |0.993774 | 94.8757 | 21.7369 |148.2947 |14.5 |10.0 | MPC117071
C/2019 K1 (ATLAS)                      |2000|20200212.9685 | 2.012638 |0.999893 |265.7086 | 73.3753 | 87.1493 | 9.2 |10.0 | MPC119997
C/2019 K4                              |2000|20190616.3966 | 2.259566 |0.998800 |139.7734 |180.1648 |105.3034 |11.1 |10.0 | MPC119997
C/2019 K5 (Young)                      |2000|20190622.7898 | 2.035119 |0.986820 |174.9355 |177.1784 | 15.3145 |11.4 | 8.9 | MPC119997
A/2019 K6                              |2000|20200520.1785 | 3.928628 |0.997414 |187.6167 | 42.9399 |132.3735 |13.6 | 5.0 | MPC117071
C/2019 K6 (PANSTARRS)                  |2000|20200520.1766 | 3.928631 |0.997396 |187.6162 | 42.9400 |132.3733 |11.2 |10.0 | MPEC 2020-K171
C/2019 K7 (Smith)                      |2000|20200616.9114 | 4.474929 |1.001324 | 27.2935 |307.9247 |103.5325 | 6.6 |10.0 | MPC118095
C/2019 K8 (ATLAS)                      |2000|20190721.2956 | 3.195149 |0.998227 | 85.3659 |291.0442 | 93.2236 |11.8 | 7.7 | MPC119997
C/2019 L1 (PANSTARRS)                  |2000|20190811.3125 | 2.890445 |0.706057 | 49.9339 |254.4072 |  9.9934 |12.8 |10.0 | MPC118095
C/2019 L2 (NEOWISE)                    |2000|20190401.8953 | 1.619674 |0.934945 | 18.7436 | 12.5870 |152.1791 |16.0 |10.0 | MPC115886
C/2019 L3 (ATLAS)                      |2000|20220109.8425 | 3.553326 |1.000531 |171.6596 |290.7834 | 48.3663 | 5.1 | 9.1 | MPC119997
C/2019 LB7 (Kleyna)                    |2000|20190327.4862 | 2.485600 |0.930059 |336.1414 |  3.4365 |164.2534 |17.0 |10.0 | MPC118095
P/2019 LD2 (ATLAS)                     |2000|20200410.4634 | 4.578033 |0.135275 |123.4476 |179.7456 | 11.5519 | 9.3 |10.0 | MPEC 2020-K134
P/2019 LM4 (Palomar)                   |2000|20190618.2480 | 2.371773 |0.585440 | 68.3769 | 72.8597 | 36.3945 | 9.9 |10.0 | MPEC 2020-J68
P/2019 M2 (ATLAS)                      |2000|20190622.6707 | 1.063701 |0.648469 |332.5436 |307.5974 | 12.2820 |19.1 |10.0 | MPC118843
C/2019 M3 (ATLAS)                      |2000|20190102.9767 | 2.418457 |1.001862 | 87.9425 |154.8959 | 99.4440 |11.0 |10.0 | MPC118095
C/2019 N1 (ATLAS)                      |2000|20201201.7907 | 1.704540 |0.999924 |193.4461 | 13.5748 | 82.4252 | 8.7 | 7.6 | MPC119997
A/2019 O2                              |2000|20230407.5952 | 9.681811 |0.831440 |129.6643 | 48.3353 | 93.2860 | 9.5 | 5.0 | MPEC 2020-AA5
A/2019 O3                              |2000|20210307.4845 | 8.818881 |1.001594 | 60.0252 |300.3788 | 89.8123 |10.0 | 5.0 | MPC118843
A/2019 O4                              |2000|20200209.9636 | 3.644497 |0.889059 | 61.8137 |354.9204 |115.0855 |15.5 | 5.0 | MPC117072
A/2019 Q1                              |2000|20200719.7892 | 4.996681 |1.000368 | 55.9312 | 42.3361 |155.7198 |12.5 | 5.0 | MPEC 2020-AA5
A/2019 Q2                              |2000|20190722.3733 | 1.257049 |0.978303 |176.3014 |188.0257 |159.0226 |18.0 | 5.0 | MPC117072
C/2019 Q3 (PANSTARRS)                  |2000|20180821.0857 | 7.251387 |1.004518 |152.6514 |151.3246 | 65.5293 | 8.5 |10.0 | MPC117072
P/2019 S2 (PANSTARRS)                  |2000|20190221.0102 | 3.755580 |0.206810 |216.7696 | 93.1261 | 10.4732 |13.5 |10.0 | MPC117072
P/2019 S3 (PANSTARRS)                  |2000|20190826.1318 | 1.806765 |0.470794 |212.9668 |150.1642 |  8.6928 |18.3 |10.0 | MPC118096
A/2019 S4                              |2000|20200407.9528 | 3.441650 |0.985501 | 71.3576 | 63.1671 | 92.0235 |14.5 | 5.0 | MPEC 2020-AA5
C/2019 S4                              |2000|20200407.9446 | 3.441707 |0.985667 | 71.3561 | 63.1684 | 92.0246 |11.5 |10.0 | MPEC 2020-H67
A/2019 T1                              |2000|20210114.1100 | 4.281851 |0.887985 | 91.0039 |  6.9496 |120.8687 |13.0 | 5.0 | MPC118843
A/2019 T2                              |2000|20210422.3030 | 2.645740 |0.998722 |239.3933 |155.6390 |111.4659 |12.5 | 5.0 | MPEC 2020-AA5
C/2019 T3 (ATLAS)                      |2000|20210302.4710 | 5.946483 |0.999259 |112.2578 |139.5172 |121.8627 | 5.6 |10.0 | MPC119998
C/2019 T4 (ATLAS)                      |2000|20220609.3617 | 4.241745 |0.995854 |351.2126 |199.9726 | 53.6164 | 4.4 |10.0 | MPC119998
